,Max,Min,Mean,Stddev,RMS,skew,kurtosis,crest factor,form factor,fault
0,7.735575998529062,4.0070373859382086e-05,1.9444077730918696,3.5691891188574343,3.8636050113150935,0.9449315554269353,-1.2136575446509341,2.0021653289801558,1.9870343375409585,B007
1,8.695585768696041,6.575622948590814e-05,2.0780975981704772,3.8043896323917368,4.1210068603668235,0.9568335460581172,-1.1700240518348792,2.1100634052140403,1.9830670436243658,B007
2,10.249303917009925,6.065898087936925e-05,2.163055114202701,4.060023440115222,4.3705976673194105,1.0775898180289392,-0.7415071225157992,2.345057746597861,2.0205669465479184,B007
3,13.546487023300202,5.647504008619336e-05,2.453304123089986,4.943623299280122,5.234805252338184,1.367798625335367,0.24570377666727072,2.587772872209432,2.1337775463992785,B007
4,14.398300071181984,5.874540166209952e-05,3.2614002884186135,6.051950861182542,6.53334350958176,0.9884479568751975,-1.0578991402475828,2.2038180068238455,2.003232639912976,B007
5,12.549768374744204,4.179312482186761e-05,2.572953552487683,4.88524460686351,5.244282886490475,1.1204030347758047,-0.5921475751390561,2.393038027577233,2.0382345734224363,B007
6,13.623311219954532,5.828405433338404e-05,2.684295068056634,5.171874730758385,5.5326478483831005,1.194690698118684,-0.33537746682962055,2.4623492391506363,2.0611176149083366,B007
7,20.48270478649554,7.734185951273555e-05,3.8481504345929425,7.599783244478037,8.083648864215085,1.2867864589962756,-0.02330632269524724,2.533843952224215,2.100658225714654,B007
8,7.850961836753668,5.21422333906766e-05,1.8347357533856798,3.3741673644143866,3.6507718379057814,0.9679855299399801,-1.130484449936208,2.150493699780831,1.9898079770718637,B007
9,13.200403838319543,2.669618112035901e-05,3.2093657043708865,5.90461627009938,6.387993414161763,0.9493123485854323,-1.1980442793151884,2.06643980080742,1.9904224082228625,B007
10,9.219991391057308,3.493406251097151e-05,2.198585625593446,4.042905240538379,4.374440100063348,0.9565387792895876,-1.1718878080128454,2.1076963405954032,1.989661011670897,B007
11,11.427306200812586,3.8406563828098316e-05,2.865386150476789,5.270311990502369,5.702157723960563,0.945018645933518,-1.2135617764018594,2.004031939136803,1.9900137100236026,B007
12,10.487219875318546,5.5152574639728715e-05,2.5725590922064456,4.72338460930717,5.112692752298335,0.9474771754072707,-1.2044662926553555,2.0512126160141686,1.9873956511969777,B007
13,11.822194072220368,3.507342750547537e-05,2.4965845770157165,4.694413473101307,5.051312965415372,1.0737357204175646,-0.7553976108085729,2.3404200359714245,2.0232893417347957,B007
14,11.777147124435492,3.710630828158053e-05,2.7622767244531174,5.098284141437421,5.51122592904099,0.9640196321992721,-1.1452779277398115,2.1369378203816143,1.9951751684589518,B007
15,17.469108703371912,3.809166658893861e-05,3.111131210088752,6.340020224310737,6.697052470712308,1.4012169335134113,0.35487811034832584,2.608477203929369,2.1526101017517867,B007
